country,code,dates,rate,Gender,Country Name,Country Code,Date,Rates
Other small states,OSS,1987.0,68.4847717285156,Female,,,,
Pre-demographic dividend,PRE,1987.0,37.0977897644043,Female,,,,
South Asia,SAS,1987.0,29.8734703063965,Female,,,,
Sub-Saharan Africa (excluding high income),SSA,1987.0,40.1931800842285,Female,,,,
Sub-Saharan Africa,SSF,1987.0,40.2007484436035,Female,,,,
Small states,SST,1987.0,74.2067489624023,Female,,,,
Seychelles,SYC,1987.0,85.0,Female,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1987.0,64.2033309936523,Female,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,1987.0,93.3821868896484,Female,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1987.0,81.1062774658203,Female,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,1987.0,37.8257484436035,Female,,,,
South Asia (IDA & IBRD),TSA,1987.0,29.8734703063965,Female,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1987.0,40.2007484436035,Female,,,,
Upper middle income,UMC,1987.0,67.630241394043,Female,,,,
World,WLD,1987.0,64.7417068481445,Female,,,,
Africa Eastern and Southern,AFE,1988.0,47.6577911376953,Female,,,,
Africa Western and Central,AFW,1988.0,30.3316802978516,Female,,,,
Arab World,ARB,1988.0,39.5514183044434,Female,,,,
Central African Republic,CAF,1988.0,20.0,Female,,,,
Central Europe and the Baltics,CEB,1988.0,97.4032974243164,Female,,,,
Cote d'Ivoire,CIV,1988.0,23.0,Female,,,,
East Asia & Pacific (excluding high income),EAP,1988.0,70.4422988891602,Female,,,,
Early-demographic dividend,EAR,1988.0,46.720588684082,Female,,,,
East Asia & Pacific,EAS,1988.0,71.6329727172852,Female,,,,
Fragile and conflict affected situations,FCS,1988.0,50.2035598754883,Female,,,,
Heavily indebted poor countries (HIPC),HPC,1988.0,33.8446388244629,Female,,,,
IBRD only,IBD,1988.0,64.4910888671875,Female,,,,
IDA & IBRD total,IBT,1988.0,59.9383087158203,Female,,,,
IDA total,IDA,1988.0,37.9772415161133,Female,,,,
IDA blend,IDB,1988.0,40.1779899597168,Female,,,,
IDA only,IDX,1988.0,36.9265785217285,Female,,,,
Latin America & Caribbean (excluding high income),LAC,1988.0,81.3798217773438,Female,,,,
Latin America & Caribbean,LCN,1988.0,82.3494491577148,Female,,,,
Least developed countries: UN classification,LDC,1988.0,32.9348297119141,Female,,,,
Low income,LIC,1988.0,35.7952117919922,Female,,,,
Lower middle income,LMC,1988.0,39.5968017578125,Female,,,,
Low & middle income,LMY,1988.0,59.29248046875,Female,,,,
Late-demographic dividend,LTE,1988.0,74.8624267578125,Female,,,,
Middle East & North Africa,MEA,1988.0,41.8159790039062,Female,,,,
Middle income,MIC,1988.0,60.7687492370605,Female,,,,
Middle East & North Africa (excluding high income),MNA,1988.0,39.3382987976074,Female,,,,
Other small states,OSS,1988.0,69.5726089477539,Female,,,,
Poland,POL,1988.0,99.0,Female,,,,
Pre-demographic dividend,PRE,1988.0,37.7486114501953,Female,,,,
South Asia,SAS,1988.0,29.8611793518066,Female,,,,
Senegal,SEN,1988.0,18.0,Female,,,,
Sub-Saharan Africa (excluding high income),SSA,1988.0,40.7831687927246,Female,,,,
Sub-Saharan Africa,SSF,1988.0,40.7907409667969,Female,,,,
Small states,SST,1988.0,74.9846572875977,Female,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1988.0,70.0090866088867,Female,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,1988.0,93.6546401977539,Female,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1988.0,81.7340927124023,Female,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,1988.0,39.0256195068359,Female,,,,
South Asia (IDA & IBRD),TSA,1988.0,29.8611793518066,Female,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1988.0,40.7907409667969,Female,,,,
Tanzania,TZA,1988.0,48.0,Female,,,,
Upper middle income,UMC,1988.0,72.2015533447266,Female,,,,
World,WLD,1988.0,66.8254623413086,Female,,,,
Africa Eastern and Southern,AFE,1989.0,48.0540885925293,Female,,,,
Africa Western and Central,AFW,1989.0,31.2255592346191,Female,,,,
Arab World,ARB,1989.0,40.5765914916992,Female,,,,
Armenia,ARM,1989.0,98.0,Female,,,,
Belarus,BLR,1989.0,97.0,Female,,,,
Central Europe and the Baltics,CEB,1989.0,97.5007629394531,Female,,,,
East Asia & Pacific (excluding high income),EAP,1989.0,71.3926696777344,Female,,,,
Early-demographic dividend,EAR,1989.0,47.5346412658691,Female,,,,
East Asia & Pacific,EAS,1989.0,72.5109634399414,Female,,,,
Europe & Central Asia (excluding high income),ECA,1989.0,90.0458984375,Female,,,,
Estonia,EST,1989.0,100.0,Female,,,,
Fragile and conflict affected situations,FCS,1989.0,50.631908416748,Female,,,,
Heavily indebted poor countries (HIPC),HPC,1989.0,34.464599609375,Female,,,,
IBRD only,IBD,1989.0,65.3109893798828,Female,,,,
IDA & IBRD total,IBT,1989.0,60.7278518676758,Female,,,,
IDA total,IDA,1989.0,38.6203384399414,Female,,,,
IDA blend,IDB,1989.0,40.8172988891602,Female,,,,
IDA only,IDX,1989.0,37.5714797973633,Female,,,,
Kazakhstan,KAZ,1989.0,96.0,Female,,,,
Latin America & Caribbean (excluding high income),LAC,1989.0,81.9356231689453,Female,,,,
Latin America & Caribbean,LCN,1989.0,82.9044494628906,Female,,,,
Least developed countries: UN classification,LDC,1989.0,33.5694999694824,Female,,,,
Low income,LIC,1989.0,36.2281188964844,Female,,,,
Lower middle income,LMC,1989.0,40.4434089660645,Female,,,,
Low & middle income,LMY,1989.0,60.088939666748,Female,,,,
Late-demographic dividend,LTE,1989.0,75.6563034057617,Female,,,,
Lithuania,LTU,1989.0,98.0,Female,,,,
Latvia,LVA,1989.0,99.0,Female,,,,
Moldova,MDA,1989.0,94.0,Female,,,,
Middle East & North Africa,MEA,1989.0,43.0008316040039,Female,,,,
Middle income,MIC,1989.0,61.5880584716797,Female,,,,
Middle East & North Africa (excluding high income),MNA,1989.0,40.5328712463379,Female,,,,
New Caledonia,NCL,1989.0,92.0,Female,,,,
Other small states,OSS,1989.0,70.3037109375,Female,,,,
Pre-demographic dividend,PRE,1989.0,38.5173110961914,Female,,,,
Russian Federation,RUS,1989.0,97.0,Female,,,,
South Asia,SAS,1989.0,30.7882499694824,Female,,,,
Sub-Saharan Africa (excluding high income),SSA,1989.0,41.3766899108887,Female,,,,
Sub-Saharan Africa,SSF,1989.0,41.3842582702637,Female,,,,
Small states,SST,1989.0,75.5173721313477,Female,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1989.0,70.973388671875,Female,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,1989.0,93.7811889648438,Female,,,,
Tajikistan,TJK,1989.0,97.0,Female,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1989.0,82.3109970092773,Female,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,1989.0,40.2302398681641,Female,,,,
South Asia (IDA & IBRD),TSA,1989.0,30.7882499694824,Female,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1989.0,41.3842582702637,Female,,,,
Upper middle income,UMC,1989.0,73.0573883056641,Female,,,,
Viet Nam,VNM,1989.0,83.0,Female,,,,
World,WLD,1989.0,67.487922668457,Female,,,,
Africa Eastern and Southern,AFE,1990.0,48.6949081420898,Female,,,,
Africa Western and Central,AFW,1990.0,32.0875396728516,Female,,,,
Arab World,ARB,1990.0,41.6636085510254,Female,,,,
Burundi,BDI,1990.0,28.0,Female,,,,
Central Europe and the Baltics,CEB,1990.0,97.6005706787109,Female,,,,
China,CHN,1990.0,68.0,Female,,,,
Cabo Verde,CPV,1990.0,53.0,Female,,,,
East Asia & Pacific (excluding high income),EAP,1990.0,72.2718505859375,Female,,,,
Early-demographic dividend,EAR,1990.0,48.5691795349121,Female,,,,
East Asia & Pacific,EAS,1990.0,73.3238525390625,Female,,,,
Europe & Central Asia (excluding high income),ECA,1990.0,90.3442001342773,Female,,,,
Ecuador,ECU,1990.0,86.0,Female,,,,
Fragile and conflict affected situations,FCS,1990.0,51.2373695373535,Female,,,,
Guam,GUM,1990.0,99.0,Female,,,,
Heavily indebted poor countries (HIPC),HPC,1990.0,35.086971282959,Female,,,,
Hungary,HUN,1990.0,98.8000030517578,Female,,,,
IBRD only,IBD,1990.0,66.1874084472656,Female,,,,
IDA & IBRD total,IBT,1990.0,61.5775299072266,Female,,,,
IDA total,IDA,1990.0,39.3410491943359,Female,,,,
IDA blend,IDB,1990.0,41.6764183044434,Female,,,,
Indonesia,IDN,1990.0,75.0,Female,,,,
IDA only,IDX,1990.0,38.2261199951172,Female,,,,
Latin America & Caribbean (excluding high income),LAC,1990.0,82.3838195800781,Female,,,,
Latin America & Caribbean,LCN,1990.0,83.3322219848633,Female,,,,
Least developed countries: UN classification,LDC,1990.0,34.2313919067383,Female,,,,
Low income,LIC,1990.0,36.7596092224121,Female,,,,
Lower middle income,LMC,1990.0,41.3103713989258,Female,,,,
Low & middle income,LMY,1990.0,60.9499893188477,Female,,,,
Late-demographic dividend,LTE,1990.0,76.3864822387695,Female,,,,
Maldives,MDV,1990.0,96.0,Female,,,,
Middle East & North Africa,MEA,1990.0,45.7060012817383,Female,,,,
Mexico,MEX,1990.0,85.0,Female,,,,
Middle income,MIC,1990.0,62.4698104858398,Female,,,,
Middle East & North Africa (excluding high income),MNA,1990.0,43.4154586791992,Female,,,,
Mauritius,MUS,1990.0,75.0,Female,,,,
Other small states,OSS,1990.0,70.914909362793,Female,,,,
Panama,PAN,1990.0,88.0,Female,,,,
Philippines,PHL,1990.0,93.0,Female,,,,
Pre-demographic dividend,PRE,1990.0,39.2178916931152,Female,,,,
Puerto Rico,PRI,1990.0,90.0,Female,,,,
South Asia,SAS,1990.0,31.7026100158691,Female,,,,
Singapore,SGP,1990.0,83.0,Female,,,,
Sub-Saharan Africa (excluding high income),SSA,1990.0,42.1051788330078,Female,,,,
Sub-Saharan Africa,SSF,1990.0,42.1127281188965,Female,,,,
Small states,SST,1990.0,75.9667205810547,Female,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1990.0,71.8654632568359,Female,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,1990.0,94.0136566162109,Female,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1990.0,82.7555236816406,Female,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,1990.0,43.1370811462402,Female,,,,
South Asia (IDA & IBRD),TSA,1990.0,31.7026100158691,Female,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1990.0,42.1127281188965,Female,,,,
Trinidad and Tobago,TTO,1990.0,96.0,Female,,,,
Turkiye,TUR,1990.0,69.0,Female,,,,
Upper middle income,UMC,1990.0,74.0124206542969,Female,,,,
"Venezuela, RB",VEN,1990.0,89.0,Female,,,,
World,WLD,1990.0,68.1959228515625,Female,,,,
Zambia,ZMB,1990.0,57.0,Female,,,,
Africa Eastern and Southern,AFE,1991.0,48.648998260498,Female,,,,
Africa Western and Central,AFW,1991.0,32.9863395690918,Female,,,,
Arab World,ARB,1991.0,42.7137489318848,Female,,,,
Argentina,ARG,1991.0,96.0,Female,,,,
Burkina Faso,BFA,1991.0,8.0,Female,,,,
Bangladesh,BGD,1991.0,26.0,Female,,,,
Bahrain,BHR,1991.0,77.0,Female,,,,
Bosnia and Herzegovina,BIH,1991.0,82.0,Female,,,,
Belize,BLZ,1991.0,70.0,Female,,,,
Brunei Darussalam,BRN,1991.0,82.0,Female,,,,
Botswana,BWA,1991.0,71.0,Female,,,,
Central Europe and the Baltics,CEB,1991.0,97.6947402954102,Female,,,,
East Asia & Pacific (excluding high income),EAP,1991.0,73.0925521850586,Female,,,,
Early-demographic dividend,EAR,1991.0,49.3738594055176,Female,,,,
East Asia & Pacific,EAS,1991.0,74.0843200683594,Female,,,,
Europe & Central Asia (excluding high income),ECA,1991.0,90.538818359375,Female,,,,
Spain,ESP,1991.0,95.0,Female,,,,
Fragile and conflict affected situations,FCS,1991.0,51.5535202026367,Female,,,,
Greece,GRC,1991.0,89.0,Female,,,,
Heavily indebted poor countries (HIPC),HPC,1991.0,35.5340385437012,Female,,,,
Croatia,HRV,1991.0,95.0,Female,,,,
IBRD only,IBD,1991.0,66.8461685180664,Female,,,,
IDA & IBRD total,IBT,1991.0,62.2090911865234,Female,,,,
IDA total,IDA,1991.0,39.9666900634766,Female,,,,
IDA blend,IDB,1991.0,42.5327796936035,Female,,,,
IDA only,IDX,1991.0,38.7351303100586,Female,,,,
India,IND,1991.0,34.0,Female,,,,
"Iran, Islamic Rep.",IRN,1991.0,56.0,Female,,,,
Latin America & Caribbean (excluding high income),LAC,1991.0,83.0635223388672,Female,,,,
Latin America & Caribbean,LCN,1991.0,83.9629211425781,Female,,,,
Least developed countries: UN classification,LDC,1991.0,34.7485198974609,Female,,,,
Low income,LIC,1991.0,37.0270614624023,Female,,,,
Lower middle income,LMC,1991.0,42.1770210266113,Female,,,,
Low & middle income,LMY,1991.0,61.5967788696289,Female,,,,
Late-demographic dividend,LTE,1991.0,77.0625381469727,Female,,,,
Middle East & North Africa,MEA,1991.0,47.0366897583008,Female,,,,
Middle income,MIC,1991.0,63.1403884887695,Female,,,,
Middle East & North Africa (excluding high income),MNA,1991.0,44.8930511474609,Female,,,,
Montenegro,MNE,1991.0,98.0,Female,,,,
Malaysia,MYS,1991.0,77.0,Female,,,,
Namibia,NAM,1991.0,74.0,Female,,,,
Nigeria,NGA,1991.0,44.0,Female,,,,
Nepal,NPL,1991.0,17.0,Female,,,,
Other small states,OSS,1991.0,71.308837890625,Female,,,,
Pre-demographic dividend,PRE,1991.0,39.8047714233398,Female,,,,
Portugal,PRT,1991.0,85.0,Female,,,,
South Asia,SAS,1991.0,32.6067695617676,Female,,,,
Sub-Saharan Africa (excluding high income),SSA,1991.0,42.4428291320801,Female,,,,
Sub-Saharan Africa,SSF,1991.0,42.4503517150879,Female,,,,
Small states,SST,1991.0,76.2107696533203,Female,,,,
Sao Tome and Principe,STP,1991.0,62.0,Female,,,,
Slovenia,SVN,1991.0,99.0,Female,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1991.0,72.699348449707,Female,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,1991.0,94.1902236938477,Female,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1991.0,83.4175567626953,Female,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,1991.0,44.6261901855469,Female,,,,
South Asia (IDA & IBRD),TSA,1991.0,32.6067695617676,Female,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1991.0,42.4503517150879,Female,,,,
Uganda,UGA,1991.0,45.0,Female,,,,
Upper middle income,UMC,1991.0,74.7259979248047,Female,,,,
World,WLD,1991.0,68.6674423217773,Female,,,,
Samoa,WSM,1991.0,97.0,Female,,,,
Africa Eastern and Southern,AFE,1992.0,49.0647888183594,Female,,,,
Africa Western and Central,AFW,1992.0,33.8582496643066,Female,,,,
Arab World,ARB,1992.0,43.9511413574219,Female,,,,
Benin,BEN,1992.0,17.0,Female,,,,
Bolivia,BOL,1992.0,72.0,Female,,,,
Central Europe and the Baltics,CEB,1992.0,97.7855224609375,Female,,,,
Chile,CHL,1992.0,94.0,Female,,,,
Cyprus,CYP,1992.0,91.0,Female,,,,
East Asia & Pacific (excluding high income),EAP,1992.0,73.8778076171875,Female,,,,
Early-demographic dividend,EAR,1992.0,50.2319793701172,Female,,,,
East Asia & Pacific,EAS,1992.0,74.8060302734375,Female,,,,
Europe & Central Asia (excluding high income),ECA,1992.0,90.7383575439453,Female,,,,
Fragile and conflict affected situations,FCS,1992.0,51.8193893432617,Female,,,,
Heavily indebted poor countries (HIPC),HPC,1992.0,35.9281311035156,Female,,,,
IBRD only,IBD,1992.0,67.5160293579102,Female,,,,
IDA & IBRD total,IBT,1992.0,62.8451995849609,Female,,,,
IDA total,IDA,1992.0,40.615421295166,Female,,,,
IDA blend,IDB,1992.0,43.464771270752,Female,,,,
IDA only,IDX,1992.0,39.2430610656738,Female,,,,
Latin America & Caribbean (excluding high income),LAC,1992.0,83.7399673461914,Female,,,,
Latin America & Caribbean,LCN,1992.0,84.5907287597656,Female,,,,
Least developed countries: UN classification,LDC,1992.0,35.2405815124512,Female,,,,
Low income,LIC,1992.0,37.2138404846191,Female,,,,
Lower middle income,LMC,1992.0,43.0553817749023,Female,,,,
Low & middle income,LMY,1992.0,62.2470703125,Female,,,,
Late-demographic dividend,LTE,1992.0,77.7093276977539,Female,,,,
Middle East & North Africa,MEA,1992.0,48.3487396240234,Female,,,,
Middle income,MIC,1992.0,63.8271713256836,Female,,,,
Middle East & North Africa (excluding high income),MNA,1992.0,46.2084693908691,Female,,,,
Other small states,OSS,1992.0,71.6549224853516,Female,,,,
Pre-demographic dividend,PRE,1992.0,40.3786392211914,Female,,,,
Paraguay,PRY,1992.0,89.0,Female,,,,
Romania,ROU,1992.0,95.0,Female,,,,
South Asia,SAS,1992.0,33.5255889892578,Female,,,,
Saudi Arabia,SAU,1992.0,57.0,Female,,,,
El Salvador,SLV,1992.0,71.0,Female,,,,
Sub-Saharan Africa (excluding high income),SSA,1992.0,43.0291595458984,Female,,,,
Sub-Saharan Africa,SSF,1992.0,43.0365104675293,Female,,,,
Small states,SST,1992.0,76.4372787475586,Female,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1992.0,73.4972686767578,Female,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,1992.0,94.3624496459961,Female,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1992.0,84.0768280029297,Female,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,1992.0,45.950008392334,Female,,,,
South Asia (IDA & IBRD),TSA,1992.0,33.5255889892578,Female,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1992.0,43.0365104675293,Female,,,,
Upper middle income,UMC,1992.0,75.4789505004883,Female,,,,
World,WLD,1992.0,69.134162902832,Female,,,,
Zimbabwe,ZWE,1992.0,79.0,Female,,,,
Africa Eastern and Southern,AFE,1993.0,49.7175216674805,Female,,,,
Africa Western and Central,AFW,1993.0,34.7813911437988,Female,,,,
Arab World,ARB,1993.0,44.3244209289551,Female,,,,
Central Europe and the Baltics,CEB,1993.0,97.8657073974609,Female,,,,
Colombia,COL,1993.0,91.0,Female,,,,
Caribbean small states,CSS,1993.0,88.9220199584961,Female,,,,
East Asia & Pacific (excluding high income),EAP,1993.0,74.6324996948242,Female,,,,
Early-demographic dividend,EAR,1993.0,51.0471305847168,Female,,,,
East Asia & Pacific,EAS,1993.0,75.5037384033203,Female,,,,
Europe & Central Asia (excluding high income),ECA,1993.0,90.9152526855469,Female,,,,
Fragile and conflict affected situations,FCS,1993.0,52.0890998840332,Female,,,,
Gabon,GAB,1993.0,65.0,Female,,,,
Heavily indebted poor countries (HIPC),HPC,1993.0,36.3877410888672,Female,,,,
IBRD only,IBD,1993.0,68.1252822875977,Female,,,,
IDA & IBRD total,IBT,1993.0,63.4368705749512,Female,,,,
IDA total,IDA,1993.0,41.314338684082,Female,,,,
IDA blend,IDB,1993.0,44.5341300964355,Female,,,,
IDA only,IDX,1993.0,39.7740097045898,Female,,,,
Latin America & Caribbean (excluding high income),LAC,1993.0,84.3888168334961,Female,,,,
Latin America & Caribbean,LCN,1993.0,85.1944885253906,Female,,,,
Least developed countries: UN classification,LDC,1993.0,35.789421081543,Female,,,,
Low income,LIC,1993.0,37.4961395263672,Female,,,,
Lower middle income,LMC,1993.0,43.8736610412598,Female,,,,
Low & middle income,LMY,1993.0,62.851749420166,Female,,,,
Late-demographic dividend,LTE,1993.0,78.3248596191406,Female,,,,
Middle East & North Africa,MEA,1993.0,48.9220314025879,Female,,,,
Middle income,MIC,1993.0,64.4704132080078,Female,,,,
Middle East & North Africa (excluding high income),MNA,1993.0,46.7094612121582,Female,,,,
Other small states,OSS,1993.0,72.1672134399414,Female,,,,
Peru,PER,1993.0,82.0,Female,,,,
Pre-demographic dividend,PRE,1993.0,41.0080108642578,Female,,,,
South Asia,SAS,1993.0,34.4439392089844,Female,,,,
Sub-Saharan Africa (excluding high income),SSA,1993.0,43.7805595397949,Female,,,,
Sub-Saharan Africa,SSF,1993.0,43.7877502441406,Female,,,,
Small states,SST,1993.0,76.8060836791992,Female,,,,
Chad,TCD,1993.0,5.0,Female,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1993.0,74.2639312744141,Female,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,1993.0,94.5267181396484,Female,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1993.0,84.7113418579102,Female,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,1993.0,46.4418983459473,Female,,,,
South Asia (IDA & IBRD),TSA,1993.0,34.4439392089844,Female,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1993.0,43.7877502441406,Female,,,,
Upper middle income,UMC,1993.0,76.1921310424805,Female,,,,
World,WLD,1993.0,69.5851974487305,Female,,,,
Africa Eastern and Southern,AFE,1994.0,50.3447113037109,Female,,,,
Africa Western and Central,AFW,1994.0,35.7780113220215,Female,,,,
Arab World,ARB,1994.0,45.4606094360352,Female,,,,
Central Europe and the Baltics,CEB,1994.0,97.9456405639648,Female,,,,
Caribbean small states,CSS,1994.0,88.9909286499023,Female,,,,
East Asia & Pacific (excluding high income),EAP,1994.0,75.4328231811523,Female,,,,
Early-demographic dividend,EAR,1994.0,51.9679985046387,Female,,,,
East Asia & Pacific,EAS,1994.0,76.2617263793945,Female,,,,
Europe & Central Asia (excluding high income),ECA,1994.0,91.0859527587891,Female,,,,
