country,code,dates,rate
Lesotho,LSO,2018,91.7942276000977
Late-demographic dividend,LTE,2018,94.8361892700195
Madagascar,MDG,2018,75.0
Middle East & North Africa,MEA,2018,72.0980224609375
Mexico,MEX,2018,95.0
Middle income,MIC,2018,82.0518035888672
North Macedonia,MKD,2018,97.7797393798828
Mali,MLI,2018,26.0
Middle East & North Africa (excluding high income),MNA,2018,69.4806518554688
Montenegro,MNE,2018,97.9482269287109
Mongolia,MNG,2018,97.9979705810547
Malaysia,MYS,2018,94.0
North America,NAC,2018,98.7260131835938
Nigeria,NGA,2018,52.6564788818359
Oman,OMN,2018,93.0
Other small states,OSS,2018,82.11181640625
Pakistan,PAK,2018,45.0
Panama,PAN,2018,95.0
Peru,PER,2018,92.0
Pre-demographic dividend,PRE,2018,55.8156204223633
"Korea, Dem. People's Rep.",PRK,2018,99.9976119995117
Paraguay,PRY,2018,94.0
West Bank and Gaza,PSE,2018,96.0
Rwanda,RWA,2018,69.0
South Asia,SAS,2018,63.7836494445801
Sudan,SDN,2018,56.0632286071777
Senegal,SEN,2018,40.578800201416
Singapore,SGP,2018,96.0
El Salvador,SLV,2018,87.0
Sub-Saharan Africa (excluding high income),SSA,2018,60.0403900146484
South Sudan,SSD,2018,28.8642597198486
Sub-Saharan Africa,SSF,2018,60.0446891784668
Small states,SST,2018,84.474853515625
East Asia & Pacific (IDA & IBRD countries),TEA,2018,93.8464889526367
Europe & Central Asia (IDA & IBRD countries),TEC,2018,98.819450378418
Thailand,THA,2018,92.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,93.5894470214844
Middle East & North Africa (IDA & IBRD countries),TMN,2018,69.1947479248047
South Asia (IDA & IBRD),TSA,2018,63.7836494445801
Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,60.0446891784668
Tunisia,TUN,2018,71.5483627319336
Upper middle income,UMC,2018,93.2754898071289
Uruguay,URY,2018,99.0
Uzbekistan,UZB,2018,100.0
World,WLD,2018,82.8914566040039
Zambia,ZMB,2018,62.1824989318848
Africa Eastern and Southern,AFE,2019,67.2694473266602
Africa Western and Central,AFW,2019,51.0505294799805
Arab World,ARB,2019,66.9575576782227
United Arab Emirates,ARE,2019,97.0
Azerbaijan,AZE,2019,100.0
Burkina Faso,BFA,2019,25.0
Bangladesh,BGD,2019,72.0
Belarus,BLR,2019,100.0
Central African Republic,CAF,2019,27.1308307647705
Central Europe and the Baltics,CEB,2019,99.4093627929688
Cote d'Ivoire,CIV,2019,87.0
Colombia,COL,2019,95.0
Cuba,CUB,2019,96.3534317016602
Dominican Republic,DOM,2019,87.372673034668
Algeria,DZA,2019,74.2101974487305
East Asia & Pacific (excluding high income),EAP,2019,94.4189300537109
Early-demographic dividend,EAR,2019,73.9110717773438
East Asia & Pacific,EAS,2019,94.1887588500977
Europe & Central Asia (excluding high income),ECA,2019,98.0803604125977
Europe & Central Asia,ECS,2019,98.1756362915039
Ethiopia,ETH,2019,40.3826713562012
Fragile and conflict affected situations,FCS,2019,58.7957382202148
Guinea-Bissau,GNB,2019,40.3379783630371
Honduras,HND,2019,89.0
Heavily indebted poor countries (HIPC),HPC,2019,57.3472290039062
IBRD only,IBD,2019,85.6885986328125
IDA & IBRD total,IBT,2019,80.2699584960938
IDA total,IDA,2019,61.1665115356445
IDA blend,IDB,2019,58.0456199645996
IDA only,IDX,2019,62.6696701049805
Italy,ITA,2019,99.0
Kyrgyz Republic,KGZ,2019,99.5
Latin America & Caribbean (excluding high income),LAC,2019,93.5746078491211
Latin America & Caribbean,LCN,2019,93.8907775878906
Least developed countries: UN classification,LDC,2019,59.1696395874023
Low income,LIC,2019,53.6645317077637
Sri Lanka,LKA,2019,92.0
Lower middle income,LMC,2019,68.4591522216797
Low & middle income,LMY,2019,80.0236129760742
Late-demographic dividend,LTE,2019,95.0135269165039
Maldives,MDV,2019,98.2551879882812
Middle East & North Africa,MEA,2019,72.5779571533203
Middle income,MIC,2019,82.3033828735352
Myanmar,MMR,2019,86.0
Middle East & North Africa (excluding high income),MNA,2019,70.0149307250977
Malaysia,MYS,2019,94.0
North America,NAC,2019,98.732536315918
Nepal,NPL,2019,59.4137191772461
Other small states,OSS,2019,82.5192031860352
Pakistan,PAK,2019,46.0
Panama,PAN,2019,95.0
Philippines,PHL,2019,97.0
Pre-demographic dividend,PRE,2019,56.2528305053711
Paraguay,PRY,2019,93.0
West Bank and Gaza,PSE,2019,96.0
South Asia,SAS,2019,63.6927909851074
Senegal,SEN,2019,38.5151901245117
Singapore,SGP,2019,96.0
Sierra Leone,SLE,2019,33.942211151123
El Salvador,SLV,2019,87.0
Serbia,SRB,2019,99.0
Sub-Saharan Africa (excluding high income),SSA,2019,60.8932914733887
Sub-Saharan Africa,SSF,2019,60.8974304199219
Small states,SST,2019,84.7841110229492
Sao Tome and Principe,STP,2019,82.7525329589844
Chad,TCD,2019,18.6425495147705
East Asia & Pacific (IDA & IBRD countries),TEA,2019,94.3467330932617
Europe & Central Asia (IDA & IBRD countries),TEC,2019,98.9179534912109
Togo,TGO,2019,55.0
Thailand,THA,2019,90.1832962036133
Turkmenistan,TKM,2019,99.6492919921875
Latin America & the Caribbean (IDA & IBRD countries),TLA,2019,93.7814102172852
Middle East & North Africa (IDA & IBRD countries),TMN,2019,69.7298889160156
Tonga,TON,2019,97.5791702270508
South Asia (IDA & IBRD),TSA,2019,63.6927909851074
Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,60.8974304199219
Tunisia,TUN,2019,74.0
Turkiye,TUR,2019,94.0
Upper middle income,UMC,2019,93.6348876953125
Uruguay,URY,2019,99.0
Uzbekistan,UZB,2019,100.0
Viet Nam,VNM,2019,95.0
World,WLD,2019,83.0747299194336
Samoa,WSM,2019,97.6584167480469
South Africa,ZAF,2019,95.0
Zimbabwe,ZWE,2019,93.3581237792969
Aruba,ABW,2020,98.0
Africa Eastern and Southern,AFE,2020,67.5523300170898
Africa Western and Central,AFW,2020,51.2901382446289
Arab World,ARB,2020,67.4393005371094
Armenia,ARM,2020,100.0
Bangladesh,BGD,2020,72.0
Bolivia,BOL,2020,91.0
Central African Republic,CAF,2020,26.2000007629395
Central Europe and the Baltics,CEB,2020,99.437629699707
China,CHN,2020,95.0
Cameroon,CMR,2020,73.120002746582
Colombia,COL,2020,96.0
East Asia & Pacific (excluding high income),EAP,2020,94.6906585693359
Early-demographic dividend,EAR,2020,74.5339736938477
East Asia & Pacific,EAS,2020,94.460319519043
Europe & Central Asia (excluding high income),ECA,2020,98.1478729248047
Europe & Central Asia,ECS,2020,98.2269973754883
Ecuador,ECU,2020,92.0
Spain,ESP,2020,98.0
Fragile and conflict affected situations,FCS,2020,58.7222213745117
Ghana,GHA,2020,76.1900024414062
Guyana,GUY,2020,86.8998336791992
Heavily indebted poor countries (HIPC),HPC,2020,57.7105293273926
IBRD only,IBD,2020,86.0542068481445
IDA & IBRD total,IBT,2020,80.5646514892578
IDA total,IDA,2020,61.5386581420898
IDA blend,IDB,2020,58.5747909545898
Indonesia,IDN,2020,95.0
IDA only,IDX,2020,62.9617195129395
Kazakhstan,KAZ,2020,99.8000030517578
Kuwait,KWT,2020,95.0
Latin America & Caribbean (excluding high income),LAC,2020,93.6383514404297
Latin America & Caribbean,LCN,2020,93.9520568847656
Least developed countries: UN classification,LDC,2020,59.5096397399902
Low income,LIC,2020,53.9129409790039
Sri Lanka,LKA,2020,92.0
Lower middle income,LMC,2020,69.2241821289062
Low & middle income,LMY,2020,80.3301696777344
Late-demographic dividend,LTE,2020,95.1848297119141
Middle East & North Africa,MEA,2020,73.0613403320312
Mexico,MEX,2020,94.0
Middle income,MIC,2020,82.6615371704102
Mali,MLI,2020,22.0
Middle East & North Africa (excluding high income),MNA,2020,70.4440994262695
Mongolia,MNG,2020,99.0
Mozambique,MOZ,2020,49.0
Mauritania,MRT,2020,51.8120994567871
Malawi,MWI,2020,62.6842613220215
North America,NAC,2020,98.7386093139648
OECD members,OED,2020,96.6091766357422
Other small states,OSS,2020,82.8848266601562
Peru,PER,2020,92.0
Philippines,PHL,2020,99.0
Pre-demographic dividend,PRE,2020,56.6447296142578
Paraguay,PRY,2020,94.0
West Bank and Gaza,PSE,2020,96.0
Rwanda,RWA,2020,77.8100891113281
South Asia,SAS,2020,64.6005630493164
Saudi Arabia,SAU,2020,96.0
Singapore,SGP,2020,96.0
El Salvador,SLV,2020,89.0
Sub-Saharan Africa (excluding high income),SSA,2020,61.1645317077637
Sub-Saharan Africa,SSF,2020,61.1685791015625
Small states,SST,2020,85.0407409667969
Eswatini,SWZ,2020,89.4700012207031
Seychelles,SYC,2020,96.6999969482422
East Asia & Pacific (IDA & IBRD countries),TEA,2020,94.6221923828125
Europe & Central Asia (IDA & IBRD countries),TEC,2020,98.9534225463867
Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,93.8450775146484
Timor-Leste,TLS,2020,66.5
Middle East & North Africa (IDA & IBRD countries),TMN,2020,70.1619873046875
South Asia (IDA & IBRD),TSA,2020,64.6005630493164
Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,61.1685791015625
Upper middle income,UMC,2020,93.7980270385742
World,WLD,2020,83.3208694458008
Zambia,ZMB,2020,84.3000030517578
Africa Eastern and Southern,AFE,2021,67.4571075439453
Afghanistan,AFG,2021,23.0
Africa Western and Central,AFW,2021,51.6307182312012
Arab World,ARB,2021,67.9970397949219
United Arab Emirates,ARE,2021,97.0
Benin,BEN,2021,33.1344985961914
Burkina Faso,BFA,2021,31.0312004089355
Bangladesh,BGD,2021,74.0
Bulgaria,BGR,2021,98.1699981689453
Brunei Darussalam,BRN,2021,96.8600006103516
Central Europe and the Baltics,CEB,2021,99.4620971679688
Cote d'Ivoire,CIV,2021,40.2550888061523
"Congo, Rep.",COG,2021,75.370002746582
Costa Rica,CRI,2021,98.0999984741211
Cuba,CUB,2021,99.7171478271484
Cyprus,CYP,2021,99.1500015258789
East Asia & Pacific (excluding high income),EAP,2021,94.89208984375
Early-demographic dividend,EAR,2021,75.0648803710938
East Asia & Pacific,EAS,2021,94.6568832397461
Europe & Central Asia (excluding high income),ECA,2021,98.2341384887695
Europe & Central Asia,ECS,2021,98.2852096557617
Ecuador,ECU,2021,94.0
Estonia,EST,2021,99.879997253418
Fragile and conflict affected situations,FCS,2021,58.8910102844238
Fiji,FJI,2021,92.4281463623047
Gabon,GAB,2021,87.0662002563477
Guinea,GIN,2021,31.2700004577637
"Gambia, The",GMB,2021,40.4522895812988
Heavily indebted poor countries (HIPC),HPC,2021,58.3485107421875
Croatia,HRV,2021,99.2399978637695
Hungary,HUN,2021,99.0999984741211
IBRD only,IBD,2021,86.3677062988281
IDA & IBRD total,IBT,2021,80.8622970581055
IDA total,IDA,2021,62.0894584655762
IDA blend,IDB,2021,59.0729598999023
IDA only,IDX,2021,63.5345497131348
Cambodia,KHM,2021,63.6409111022949
Latin America & Caribbean (excluding high income),LAC,2021,93.8697814941406
Latin America & Caribbean,LCN,2021,94.1651382446289
Least developed countries: UN classification,LDC,2021,60.2000617980957
Low income,LIC,2021,54.5760612487793
Sri Lanka,LKA,2021,92.0
Lower middle income,LMC,2021,69.9624404907227
Low & middle income,LMY,2021,80.6311492919922
Late-demographic dividend,LTE,2021,95.3573303222656
Lithuania,LTU,2021,99.8499984741211
Latvia,LVA,2021,99.9100036621094
"Macao SAR, China",MAC,2021,95.879997253418
Moldova,MDA,2021,99.5
Madagascar,MDG,2021,71.7537612915039
Maldives,MDV,2021,98.4100036621094
Middle East & North Africa,MEA,2021,73.5906295776367
Middle income,MIC,2021,82.9748992919922
Malta,MLT,2021,96.4199981689453
Middle East & North Africa (excluding high income),MNA,2021,70.9716873168945
Montenegro,MNE,2021,98.5400009155273
Mauritania,MRT,2021,62.1699981689453
Mauritius,MUS,2021,90.4599990844727
North America,NAC,2021,98.7469329833984
Namibia,NAM,2021,92.3300018310547
Nigeria,NGA,2021,53.25244140625
Nepal,NPL,2021,63.3300018310547
Other small states,OSS,2021,83.2243270874023
Poland,POL,2021,99.8000030517578
Pre-demographic dividend,PRE,2021,57.2521286010742
Puerto Rico,PRI,2021,92.4000015258789
Portugal,PRT,2021,95.9199981689453
Romania,ROU,2021,99.0
Russian Federation,RUS,2021,100.0
South Asia,SAS,2021,65.5572967529297
Singapore,SGP,2021,96.0
Sub-Saharan Africa (excluding high income),SSA,2021,61.2423706054688
Sub-Saharan Africa,SSF,2021,61.2463302612305
Small states,SST,2021,85.2913284301758
Suriname,SUR,2021,93.4000015258789
Syrian Arab Republic,SYR,2021,92.0
East Asia & Pacific (IDA & IBRD countries),TEA,2021,94.8264465332031
Europe & Central Asia (IDA & IBRD countries),TEC,2021,99.0002365112305
Thailand,THA,2021,92.8000030517578
Latin America & the Caribbean (IDA & IBRD countries),TLA,2021,94.0656509399414
Middle East & North Africa (IDA & IBRD countries),TMN,2021,70.6903533935547
Tonga,TON,2021,99.5
South Asia (IDA & IBRD),TSA,2021,65.5572967529297
Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,61.2463302612305
Ukraine,UKR,2021,100.0
Upper middle income,UMC,2021,93.8753433227539
Uzbekistan,UZB,2021,100.0
Vanuatu,VUT,2021,88.4000015258789
World,WLD,2021,83.5589599609375
Samoa,WSM,2021,99.3000030517578
South Africa,ZAF,2021,89.0
Africa Eastern and Southern,AFE,2022,67.9772567749023
Afghanistan,AFG,2022,26.5965595245361
Africa Western and Central,AFW,2022,51.9547805786133
Angola,AGO,2022,62.5
Albania,ALB,2022,98.3000030517578
Arab World,ARB,2022,68.4637222290039
United Arab Emirates,ARE,2022,98.0
Burundi,BDI,2022,69.4400024414062
Benin,BEN,2022,36.4000015258789
Burkina Faso,BFA,2022,29.1200008392334
Bahrain,BHR,2022,96.0
Bosnia and Herzegovina,BIH,2022,97.0999984741211
Brazil,BRA,2022,94.9199981689453
Bhutan,BTN,2022,63.9000015258789
Central Europe and the Baltics,CEB,2022,99.4763793945312
Chile,CHL,2022,97.120002746582
"Congo, Dem. Rep.",COD,2022,71.7300033569336
Comoros,COM,2022,56.8699989318848
Cabo Verde,CPV,2022,87.6100006103516
Dominican Republic,DOM,2022,95.5999984741211
East Asia & Pacific (excluding high income),EAP,2022,95.0957336425781
Early-demographic dividend,EAR,2022,75.7134628295898
East Asia & Pacific,EAS,2022,94.8533477783203
Europe & Central Asia (excluding high income),ECA,2022,98.311393737793
Europe & Central Asia,ECS,2022,98.3143920898438
Ecuador,ECU,2022,93.0
"Egypt, Arab Rep.",EGY,2022,68.9499969482422
Fragile and conflict affected situations,FCS,2022,59.0803298950195
Gabon,GAB,2022,85.0400009155273
Georgia,GEO,2022,100.0
"Gambia, The",GMB,2022,52.25
Guinea-Bissau,GNB,2022,41.0
Guatemala,GTM,2022,78.6087493896484
Guyana,GUY,2022,89.6600036621094
Heavily indebted poor countries (HIPC),HPC,2022,58.9537582397461
IBRD only,IBD,2022,86.7789077758789
IDA & IBRD total,IBT,2022,81.2246322631836
IDA total,IDA,2022,62.6076583862305
IDA blend,IDB,2022,59.5557708740234
IDA only,IDX,2022,64.0677719116211
India,IND,2022,69.0
"Iran, Islamic Rep.",IRN,2022,84.870002746582
Jamaica,JAM,2022,90.8148727416992
Kenya,KEN,2022,80.2699966430664
Cambodia,KHM,2022,79.6500015258789
Latin America & Caribbean (excluding high income),LAC,2022,94.037353515625
Lao PDR,LAO,2022,83.370002746582
Latin America & Caribbean,LCN,2022,94.3220901489258
Least developed countries: UN classification,LDC,2022,60.8404006958008
Low income,LIC,2022,55.1924514770508
Sri Lanka,LKA,2022,92.0
Lower middle income,LMC,2022,70.7207717895508
Low & middle income,LMY,2022,81.0017318725586
Lesotho,LSO,2022,89.7600021362305
Late-demographic dividend,LTE,2022,95.5273895263672
Morocco,MAR,2022,69.0800018310547
Madagascar,MDG,2022,76.0299987792969
Middle East & North Africa,MEA,2022,74.0603408813477
Middle income,MIC,2022,83.3676605224609
Middle East & North Africa (excluding high income),MNA,2022,71.5294570922852
Malawi,MWI,2022,65.0899963378906
Malaysia,MYS,2022,95.0
North America,NAC,2022,98.7488708496094
Niger,NER,2022,29.7000007629395
Oman,OMN,2022,95.0
Other small states,OSS,2022,83.4377517700195
Philippines,PHL,2022,97.0015029907227
Pre-demographic dividend,PRE,2022,57.8782081604004
West Bank and Gaza,PSE,2022,97.0
Rwanda,RWA,2022,77.0
South Asia,SAS,2022,66.5561218261719
Senegal,SEN,2022,47.0800018310547
Sierra Leone,SLE,2022,41.310001373291
San Marino,SMR,2022,100.0
Somalia,SOM,2022,44.0
Sub-Saharan Africa (excluding high income),SSA,2022,61.6872787475586
Sub-Saharan Africa,SSF,2022,61.6911201477051
Small states,SST,2022,85.4476165771484
Sao Tome and Principe,STP,2022,91.0699996948242
Eswatini,SWZ,2022,90.4126586914062
Chad,TCD,2022,18.8700008392334
East Asia & Pacific (IDA & IBRD countries),TEA,2022,95.0329437255859
Europe & Central Asia (IDA & IBRD countries),TEC,2022,99.0364379882812
Thailand,THA,2022,91.4859619140625
Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,94.2283477783203
Middle East & North Africa (IDA & IBRD countries),TMN,2022,71.2479934692383
South Asia (IDA & IBRD),TSA,2022,66.5561218261719
Sub-Saharan Africa (IDA & IBRD countries),TSS,2022,61.6911201477051
Trinidad and Tobago,TTO,2022,93.8321380615234
Tunisia,TUN,2022,78.2611312866211
Tanzania,TZA,2022,78.6999969482422
Uganda,UGA,2022,76.5299987792969
Upper middle income,UMC,2022,94.0716323852539
Uruguay,URY,2022,99.0
Uzbekistan,UZB,2022,100.0
"Venezuela, RB",VEN,2022,97.7300033569336
Viet Nam,VNM,2022,95.0
World,WLD,2022,83.8527297973633
Zimbabwe,ZWE,2022,91.1999969482422
Africa Eastern and Southern,AFE,2023,68.4257125854492
Africa Western and Central,AFW,2023,52.2019195556641
Arab World,ARB,2023,68.8911666870117
Azerbaijan,AZE,2023,100.0
Bahrain,BHR,2023,96.0
East Asia & Pacific (excluding high income),EAP,2023,95.289436340332
Early-demographic dividend,EAR,2023,76.3357620239258
East Asia & Pacific,EAS,2023,95.0429000854492
Europe & Central Asia (excluding high income),ECA,2023,98.3591995239258
Europe & Central Asia,ECS,2023,98.3508224487305
Fragile and conflict affected situations,FCS,2023,59.0675582885742
Heavily indebted poor countries (HIPC),HPC,2023,59.445930480957
IBRD only,IBD,2023,87.1676483154297
IDA & IBRD total,IBT,2023,81.5577926635742
IDA total,IDA,2023,63.079891204834
IDA blend,IDB,2023,60.0448684692383
IDA only,IDX,2023,64.5311889648438
India,IND,2023,70.0
Jordan,JOR,2023,92.0
Latin America & Caribbean (excluding high income),LAC,2023,94.1992568969727
Latin America & Caribbean,LCN,2023,94.4765701293945
Least developed countries: UN classification,LDC,2023,61.3816986083984
Low income,LIC,2023,55.7443199157715
Lower middle income,LMC,2023,71.4219284057617
Low & middle income,LMY,2023,81.3233184814453
Late-demographic dividend,LTE,2023,95.690559387207
Middle East & North Africa,MEA,2023,74.4934692382812
Middle income,MIC,2023,83.7181091308594
Middle East & North Africa (excluding high income),MNA,2023,72.005729675293
Other small states,OSS,2023,83.7849273681641
Pre-demographic dividend,PRE,2023,58.4050712585449
South Asia,SAS,2023,67.4998779296875
El Salvador,SLV,2023,88.0
Sub-Saharan Africa (excluding high income),SSA,2023,62.055061340332
Sub-Saharan Africa,SSF,2023,62.058780670166
East Asia & Pacific (IDA & IBRD countries),TEA,2023,95.2293701171875
Europe & Central Asia (IDA & IBRD countries),TEC,2023,99.0769119262695
Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,94.3881301879883
Middle East & North Africa (IDA & IBRD countries),TMN,2023,71.7244033813477
South Asia (IDA & IBRD),TSA,2023,67.4998779296875
Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,62.058780670166
Upper middle income,UMC,2023,94.2479019165039
World,WLD,2023,84.1165313720703
"Yemen, Rep.",YEM,2023,54.132740020752
